IDX,발화자,발화문,카테고리,QA번호,QA여부,감성,인텐트,가격,수량,크기,장소,조직,사람,시간,날짜,상품명,상담번호,상담내순번
58648,c,치아교정 할인 이벤트 이번 달까지 하나요?,병원,10389,q,m,행사_날짜_질문,,,,,,,,,치아교정,10389,1
58649,s,"네, 치아교정 할인 이벤트 이번 달까지 합니다.",병원,10389,a,m,행사_날짜_질문,,,,,,,,,치아교정,10389,2
58650,c,혹시 화이트닝 패키지 이벤트는 언제 종료되는 건가요?,병원,48705,q,m,행사_날짜_질문,,,,,,,,,화이트닝 패키지,48705,1
58651,s,"네, 화이트닝 패키지 이벤트는 내일 종료될 예정입니다.",병원,48705,a,m,행사_날짜_질문,,,,,,,,,화이트닝 패키지,48705,2
58652,c,치아미백 이벤트는 언제 끝나는 건가요?,병원,10426,q,m,행사_날짜_질문,,,,,,,,,치아미백,10426,1
58653,s,치아미백 할인 이벤트는 이번 주에 끝납니다.,병원,10426,a,m,행사_날짜_질문,,,,,,,,,치아미백,10426,2
58654,c,광견병 주사 할인 행사 기간 어디서 확인하나요?,병원,19882,q,m,행사_날짜_질문,,,,,,,,,광견병 주사,19882,1
58655,s,네 옆에 벽에 붙어있습니다.,병원,19882,a,m,행사_날짜_질문,,,,,,,,,,19882,2
58656,c,이너겐정 입점 이벤트는 며칠부터 하나요?,병원,24052,q,m,행사_날짜_질문,,,,,,,,,이너겐정,24052,1
58657,s,이너겐정 입점 이벤트는 27일부터 합니다.,병원,24052,a,m,행사_날짜_질문,,,,,,,,27일,이너겐정,24052,2
58658,c,안면 윤곽 수술 할인 행사는 한달 간 하는 거 맞죠?,병원,22204,q,m,행사_날짜_질문,,,,,,,,,안면 윤곽 수술,22204,1
58659,s,"네, 5월 한달 간 안면 윤곽 수술 할인 행사 진행해요.",병원,22204,a,m,행사_날짜_질문,,,,,,,,5월,안면 윤곽 수술,22204,2
58660,c,며칠부터 이너겐정 입점 이벤트를 시작 합니까?,병원,46199,q,m,행사_날짜_질문,,,,,,,,,이너겐정,46199,1
58661,s,27일부터 이너겐정 입점 이벤트를 시작할 거예요.,병원,46199,a,m,행사_날짜_질문,,,,,,,,27일,이너겐정,46199,2
58662,c,병원 유튜브 채널 구독 행사는 일주일만 진행하는 건가요?,병원,31602,q,m,행사_날짜_질문,,,,,,,,,,31602,1
58663,s,"네, 유튜브 채널 구독 행사는 일주일만 진행합니다.",병원,31602,a,m,행사_날짜_질문,,,,,,,,,,31602,2
58664,c,미백패키지 할인 언제까지 진행하시나요?,병원,18071,q,m,행사_날짜_질문,,,,,,,,,미백패키지,18071,1
58665,s,미백패키지 할인은 오늘까지입니다.,병원,18071,a,m,행사_날짜_질문,,,,,,,,,미백패키지,18071,2
58666,c,잇몸성형 행사는 언제 시작했어요?,병원,24064,q,m,행사_날짜_질문,,,,,,,,,잇몸성형,24064,1
58667,s,잇몸성형 행사는 1일에 시작했습니다.,병원,24064,a,m,행사_날짜_질문,,,,,,,,1일,잇몸성형,24064,2
58668,c,15일에 리프팅 이벤트는 종료되는 거죠?,병원,51773,q,m,행사_날짜_질문,,,,,,,,15일,리프팅,51773,1
58669,s,"네, 15일에 리프팅 이벤트는 종료되는 겁니다.",병원,51773,a,m,행사_날짜_질문,,,,,,,,15일,리프팅,51773,2
58670,c,1일부터 잇몸성형 행사를 했나요?,병원,24067,q,m,행사_날짜_질문,,,,,,,,1일,잇몸성형,24067,1
58671,s,"네, 1일부터 잇몸성형 행사를 하고 있습니다.",병원,24067,a,m,행사_날짜_질문,,,,,,,,1일,잇몸성형,24067,2
58672,c,이 병원에서 하는 애완동물 건강검진 이벤트는 아직 시작하지 않은 행사인가요?,병원,35277,q,m,행사_날짜_질문,,,,,,,,,,35277,1
58673,s,"아니요, 저희 병원에서는 지난달부터 애완동물 건강검진 이벤트는 진행 중입니다.",병원,35277,a,m,행사_날짜_질문,,,,,,,,,,35277,2
58674,c,애완동물 건강검진 이벤트를 오늘부터 시작하나요?,병원,35276,q,m,행사_날짜_질문,,,,,,,,,,35276,1
58675,s,"아니요, 저희 병원은 지난달에 애완동물 건강검진 이벤트를 시작했어요.",병원,35276,a,m,행사_날짜_질문,,,,,,,,,,35276,2
58676,c,수험생 대상 체형교정 이벤트는 12월 말일까지 진행되는 건가요?,병원,2734,q,m,행사_날짜_질문,,,,,,,,12월,체형교정,2734,1
58677,s,"네, 수험생 대상 체형교정 이벤트는 12월 말일까지 진행됩니다.",병원,2734,a,m,행사_날짜_질문,,,,,,,,12월,체형교정,2734,2
58678,c,수험생 코성형 할인 오늘부터 시작인 건가요?,병원,42288,q,m,행사_날짜_질문,,,,,,,,,코성형,42288,1
58679,s,"네, 할인 오늘부터 시작합니다.",병원,42288,a,m,행사_날짜_질문,,,,,,,,,,42288,2
58680,c,지금 치아교정 이벤트가로 받을 수 있는 거 맞습니까?,병원,10501,q,m,행사_날짜_질문,,,,,,,,,치아교정,10501,1
58681,s,"네, 치아교정 이벤트가로 받으실 수 있는 거 맞습니다.",병원,10501,a,m,행사_날짜_질문,,,,,,,,,치아교정,10501,2
58682,c,건강검진 반값 행사를 언제까지 진행하는지 알려 주시겠어요?,병원,38662,q,m,행사_날짜_질문,,,,,,,,,건강검진,38662,1
58683,s,다음 주 금요일까지 진행할 계획입니다.,병원,38662,a,m,행사_날짜_질문,,,,,,,,금요일,,38662,2
58684,c,내일도 이너겐정 입점 이벤트를 하죠?,병원,46201,q,m,행사_날짜_질문,,,,,,,,,이너겐정,46201,1
58685,s,"네, 내일도 이너겐정 입점 이벤트는 할 거예요.",병원,46201,a,m,행사_날짜_질문,,,,,,,,,이너겐정,46201,2
58686,c,매달 첫째주 수요일에 리프팅 패키지 할인 행사하는 거죠?,병원,44372,q,m,행사_날짜_질문,,,,,,,,수요일,리프팅 패키지,44372,1
58687,s,"네, 매달 첫째주 수요일에 행사 진행해요.",병원,44372,a,m,행사_날짜_질문,,,,,,,,수요일,,44372,2
58688,c,이너겐정 입점 이벤트를 내일도 하죠?,병원,24055,q,m,행사_날짜_질문,,,,,,,,,이너겐정,24055,1
58689,s,"네, 이너겐정 입점 이벤트는 내일도 할 거예요.",병원,24055,a,m,행사_날짜_질문,,,,,,,,,이너겐정,24055,2
58690,c,리프팅 패키지 이벤트 다음 달에도 하나요?,병원,1969,q,m,행사_날짜_질문,,,,,,,,,리프팅 패키지,1969,1
58691,s,"아뇨, 다음 달에는 안 합니다.",병원,1969,a,m,행사_날짜_질문,,,,,,,,,,1969,2
58692,c,치아교정 할인 이벤트 이번 달까지만 진행하나요?,병원,33956,q,m,행사_날짜_질문,,,,,,,,,치아교정,33956,1
58693,s,"네, 치아교정은 이번 달까지만 할인 행사 진행됩니다.",병원,33956,a,m,행사_날짜_질문,,,,,,,,,치아교정,33956,2
58694,c,다음 달까지 제모 이벤트를 이어가는 거 아닌가요?,병원,58873,q,m,행사_날짜_질문,,,,,,,,,제모,58873,1
58695,s,아닙니다. 제모 이벤트는 다음 달까지 이어가지 않고 이번 달까지만 진행합니다.,병원,58873,a,m,행사_날짜_질문,,,,,,,,,제모,58873,2
58696,c,리프팅 이벤트는 이달 내내 하시는 거 맞나요?,병원,6810,q,m,행사_날짜_질문,,,,,,,,,리프팅,6810,1
58697,s,"네, 이달 내내 하는 것 맞습니다.",병원,6810,a,m,행사_날짜_질문,,,,,,,,,,6810,2
58698,c,치아미백 이벤트 이번 달에 끝나는 거죠?,병원,33968,q,m,행사_날짜_질문,,,,,,,,,치아미백,33968,1
58699,s,"네, 이번 달까지 치아미백 이벤트 진행합니다.",병원,33968,a,m,행사_날짜_질문,,,,,,,,,치아미백,33968,2
58700,c,5월 3일에 가슴 수술 할인 행사 끝나는 거 아니였나요?,병원,44374,q,m,행사_날짜_질문,,,,,,,,5월 3일,가슴 수술,44374,1
58701,s,해당 행사는 5월 1일에 조금 빨리 종료되었습니다.,병원,44374,a,m,행사_날짜_질문,,,,,,,,5월 1일,,44374,2
58702,c,이달 동안 리프팅 이벤트가 진행되나요?,병원,51779,q,m,행사_날짜_질문,,,,,,,,,리프팅,51779,1
58703,s,"네, 이달 동안 행사합니다.",병원,51779,a,m,행사_날짜_질문,,,,,,,,,,51779,2
58704,c,12월 30일간 소띠 고객 MRI 할인 행사를 여는 겁니까?,병원,31594,q,m,행사_날짜_질문,,,,,,,,12월,MRI,31594,1
58705,s,"예, 12월 30일간 소띠 고객 MRI 할인 행사를 엽니다.",병원,31594,a,m,행사_날짜_질문,,,,,,,,12월,MRI,31594,2
58706,c,혹시 치아미백 이벤트는 상시로 진행되는 건가요?,병원,33973,q,m,행사_날짜_질문,,,,,,,,,치아미백,33973,1
58707,s,"아니요, 치아미백 이벤트는 이번 달을 끝으로 진행되지 않습니다.",병원,33973,a,m,행사_날짜_질문,,,,,,,,,치아미백,33973,2
58708,c,양악 수술 이벤트는 언제까지 하세요?,병원,2159,q,m,행사_날짜_질문,,,,,,,,,양악 수술,2159,1
58709,s,양악 수술 이벤트 12월까지 합니다.,병원,2159,a,m,행사_날짜_질문,,,,,,,,12월,양악 수술,2159,2
58710,c,리프팅 패키지 이벤트는 언제까지 하는 걸까요?,병원,1953,q,m,행사_날짜_질문,,,,,,,,,리프팅 패키지,1953,1
58711,s,이벤트 31일까지 합니다.,병원,1953,a,m,행사_날짜_질문,,,,,,,,31일,,1953,2
58712,c,치과 진료 할인 이벤트 언제까지 진행하는 거죠?,병원,42630,q,m,행사_날짜_질문,,,,,,,,,,42630,1
58713,s,이번 주 내내 진행하는 이벤트입니다.,병원,42630,a,m,행사_날짜_질문,,,,,,,,,,42630,2
58714,c,치아교정 할인 이벤트 이번 달까지 하는 거예요?,병원,10396,q,m,행사_날짜_질문,,,,,,,,,치아교정,10396,1
58715,s,"네, 치아교정 할인 이벤트 이번 달까지 진행합니다.",병원,10396,a,m,행사_날짜_질문,,,,,,,,,치아교정,10396,2
58716,c,언제까지 위내시경 수면비 할인 이벤트 진행해요?,병원,36519,q,m,행사_날짜_질문,,,,,,,,,위내시경,36519,1
58717,s,다음 주까지 위내시경 수면비 할인 이벤트 진행해요.,병원,36519,a,m,행사_날짜_질문,,,,,,,,,위내시경,36519,2
58718,c,피부 레이저 시술 할인 행사하는 건 이번달까지만이라고 했죠?,병원,15035,q,m,행사_날짜_질문,,,,,,,,,피부 레이저 시술,15035,1
58719,s,"네, 레이저 할인 행사는 이번달까지만 해요.",병원,15035,a,m,행사_날짜_질문,,,,,,,,,레이저,15035,2
58720,c,리프팅 패키지 할인 행사는 매달 첫째주 수요일에 하는 거죠?,병원,22195,q,m,행사_날짜_질문,,,,,,,,수요일,리프팅 패키지,22195,1
58721,s,"네, 이 행사는 매달 첫째주 수요일에 진행해요.",병원,22195,a,m,행사_날짜_질문,,,,,,,,수요일,,22195,2
58722,c,내일 와도 화이트닝 패키지 이벤트 참여 가능한가요?,병원,48698,q,m,행사_날짜_질문,,,,,,,,,화이트닝 패키지,48698,1
58723,s,"네, 내일 오시면 화이트닝 패키지 이벤트 자동 적용 가능하세요.",병원,48698,a,m,행사_날짜_질문,,,,,,,,,화이트닝 패키지,48698,2
58724,c,불소도포 반값 할인행사는 내년에는 안 해요?,병원,15973,q,m,행사_날짜_질문,,,,,,,,,불소도포,15973,1
58725,s,"네, 불소도포 반값 할인행사는 내년에는 안 합니다.",병원,15973,a,m,행사_날짜_질문,,,,,,,,,불소도포,15973,2
58726,c,혹시 치아교정 할인 이벤트 끝났나요?,병원,33952,q,m,행사_날짜_질문,,,,,,,,,치아교정,33952,1
58727,s,"아니요, 치아교정 할인은 이번 달까지 진행됩니다.",병원,33952,a,m,행사_날짜_질문,,,,,,,,,치아교정,33952,2
58728,c,이번 달까지만 제모 이벤트를 진행하고 마무리하는 게 맞나요?,병원,58864,q,m,행사_날짜_질문,,,,,,,,,제모,58864,1
58729,s,"네, 제모 이벤트를 이번 달까지만 진행하고 마무리하는 거 맞습니다.",병원,58864,a,m,행사_날짜_질문,,,,,,,,,제모,58864,2
58730,c,라섹 할인 이벤트는 언제까지 계속되죠?,병원,58660,q,m,행사_날짜_질문,,,,,,,,,라섹,58660,1
58731,s,2월 말까지 계속되는 걸로 예정되어 있습니다.,병원,58660,a,m,행사_날짜_질문,,,,,,,,2월,,58660,2
58732,c,건강검진 이벤트 날짜 좀 알 수 있을까요?,병원,6026,q,m,행사_날짜_질문,,,,,,,,,건강검진,6026,1
58733,s,12월 14일부터 12월 20일까지입니다.,병원,6026,a,m,행사_날짜_질문,,,,,,,,,,6026,2
58734,c,위내시경 수면비 할인 이벤트는 언제까지 진행해요?,병원,20501,q,m,행사_날짜_질문,,,,,,,,,위내시경,20501,1
58735,s,위내시경 수면비 할인 이벤트는 다음 주까지 진행해요.,병원,20501,a,m,행사_날짜_질문,,,,,,,,,위내시경,20501,2
58736,c,한의원 할인 이벤트는 언제 끝나나요?,병원,47658,q,m,행사_날짜_질문,,,,,,,,,,47658,1
58737,s,이번 달 내내 진행하는 이벤트입니다.,병원,47658,a,m,행사_날짜_질문,,,,,,,,,,47658,2
58738,c,공진단 추석이라서 할인 중인 거예요?,병원,44044,q,m,행사_날짜_질문,,,,,,,,추석,공진단,44044,1
58739,s,"네, 추석 맞이 할인행사 중인데, 언제 종료할지 몰라요.",병원,44044,a,m,행사_날짜_질문,,,,,,,,추석,,44044,2
58740,c,고등학생 여드름패키지 할인행사 언제까지 하는 거예요?,병원,41453,q,m,행사_날짜_질문,,,,,,,,,여드름패키지,41453,1
58741,s,고등학생 여드름패키지 할인행사는 1월 30일까지 진행할 예정입니다.,병원,41453,a,m,행사_날짜_질문,,,,,,,,1월 30일,여드름패키지,41453,2
58742,c,2월까지 라섹 할인 이벤트 진행되는 거 맞죠?,병원,20166,q,m,행사_날짜_질문,,,,,,,,2월,라섹,20166,1
58743,s,"네, 2월까지 이벤트 진행될 거예요.",병원,20166,a,m,행사_날짜_질문,,,,,,,,2월,,20166,2
58744,c,제모 이벤트는 딱 한 달만 진행할 계획인가요?,병원,58874,q,m,행사_날짜_질문,,,,,,,,,제모,58874,1
58745,s,"네, 길게 하지 않고 딱 한 달만 진행할 계획입니다.",병원,58874,a,m,행사_날짜_질문,,,,,,,,,,58874,2
58746,c,수험생 라섹 할인 이벤트는 언제부터 해요?,병원,19353,q,m,행사_날짜_질문,,,,,,,,,라섹,19353,1
58747,s,수능날부터 합니다.,병원,19353,a,m,행사_날짜_질문,,,,,,,,,,19353,2
58748,c,지금 치아교정 할인 이벤트 하고 있는 거죠?,병원,10490,q,m,행사_날짜_질문,,,,,,,,,치아교정,10490,1
58749,s,"아니요, 지금 치아교정 할인 이벤트 안 해요.",병원,10490,a,m,행사_날짜_질문,,,,,,,,,치아교정,10490,2
58750,c,치과 진료 할인 이벤트 오늘 시작한 거 맞나요?,병원,42627,q,m,행사_날짜_질문,,,,,,,,,,42627,1
58751,s,네 맞아요. 오늘 시작한 이벤트입니다.,병원,42627,a,m,행사_날짜_질문,,,,,,,,,,42627,2
58752,c,지방이식 행사는 오늘로 끝인가요?,병원,29936,q,m,행사_날짜_질문,,,,,,,,,지방이식,29936,1
58753,s,"네, 오늘까지만 진행합니다.",병원,29936,a,m,행사_날짜_질문,,,,,,,,,,29936,2
58754,c,코성형 이벤트 아직 시작 전인가요?,병원,29934,q,m,행사_날짜_질문,,,,,,,,,코성형,29934,1
58755,s,"네, 내일부터 시작하는 이벤트입니다.",병원,29934,a,m,행사_날짜_질문,,,,,,,,,,29934,2
58756,c,30일에 잇몸성형 행사가 끝나는 게 맞나요?,병원,24069,q,m,행사_날짜_질문,,,,,,,,30일,잇몸성형,24069,1
58757,s,"네, 30일에 잇몸성형 행사가 끝나는 게 맞아요.",병원,24069,a,m,행사_날짜_질문,,,,,,,,30일,잇몸성형,24069,2
58758,c,치아미백 다음 달에도 이벤트 계속 진행되는 건가요?,병원,33971,q,m,행사_날짜_질문,,,,,,,,,치아미백,33971,1
58759,s,"네, 치아미백 이벤트는 다음 달에도 쭉 진행될 예정입니다.",병원,33971,a,m,행사_날짜_질문,,,,,,,,,치아미백,33971,2
58760,c,혹시 치아교정은 언제까지 할인받을 수 있죠?,병원,33942,q,m,행사_날짜_질문,,,,,,,,,치아교정,33942,1
58761,s,치아교정은 이번 주까지 할인받으실 수 있습니다.,병원,33942,a,m,행사_날짜_질문,,,,,,,,,치아교정,33942,2
58762,c,mri 검사 연말 할인 이벤트는 이번 달 말까지 맞나요?,병원,28308,q,m,행사_날짜_질문,,,,,,,,,mri 검사,28308,1
58763,s,"네, mri 검사 연말 할인 이벤트는 이번 달 말까지 맞습니다.",병원,28308,a,m,행사_날짜_질문,,,,,,,,,mri 검사,28308,2
58764,c,이번 주 까지 위내시경 수면비 할인 이벤트 맞죠?,병원,36517,q,m,행사_날짜_질문,,,,,,,,,위내시경,36517,1
58765,s,"네, 이번 주까지 위내시경 수면비 할인 이벤트 맞아요.",병원,36517,a,m,행사_날짜_질문,,,,,,,,,위내시경,36517,2
58766,c,슈링크 할인 행사 언제까지죠?,병원,17901,q,m,행사_날짜_질문,,,,,,,,,슈링크,17901,1
58767,s,이번달까지 행사 들어가요.,병원,17901,a,m,행사_날짜_질문,,,,,,,,,,17901,2
58768,c,리프팅 패키지 이벤트 다음 달에도 동일하게 진행되는지 알려주시겠어요?,병원,30867,q,m,행사_날짜_질문,,,,,,,,,리프팅 패키지,30867,1
58769,s,다음 달에도 동일하게 진행될 겁니다.,병원,30867,a,m,행사_날짜_질문,,,,,,,,,,30867,2
58770,c,바디 보톡스 할인 이벤트는 언제까지 하는 거예요?,병원,12546,q,m,행사_날짜_질문,,,,,,,,,바디 보톡스,12546,1
58771,s,바디 보톡스 할인 이벤트는 이번 주까지만 합니다.,병원,12546,a,m,행사_날짜_질문,,,,,,,,,바디 보톡스,12546,2
58772,c,리프팅 패키지 이벤트는 언제까지 하는 건가요?,병원,1952,q,m,행사_날짜_질문,,,,,,,,,리프팅 패키지,1952,1
58773,s,리프팅 패키지 이벤트는 31일까지 하는 겁니다.,병원,1952,a,m,행사_날짜_질문,,,,,,,,31일,리프팅 패키지,1952,2
58774,c,치아교정 할인 이벤트 이번 달까지 합니까?,병원,10390,q,m,행사_날짜_질문,,,,,,,,,치아교정,10390,1
58775,s,"네, 치아교정 할인 이벤트 이번 달까지 해요.",병원,10390,a,m,행사_날짜_질문,,,,,,,,,치아교정,10390,2
58776,c,이번 주에 두피주사 할인 행사 끝나나요?,병원,33834,q,m,행사_날짜_질문,,,,,,,,,두피주사,33834,1
58777,s,네 이번 주에 완료돼요.,병원,33834,a,m,행사_날짜_질문,,,,,,,,,,33834,2
58778,c,지금 치아교정 이벤트가로 받을 수 있어요?,병원,10492,q,m,행사_날짜_질문,,,,,,,,,치아교정,10492,1
58779,s,"네, 지금 치아교정 이벤트가로 하실 수 있습니다.",병원,10492,a,m,행사_날짜_질문,,,,,,,,,치아교정,10492,2
58780,c,치아미백 이벤트 이번 달까지 하는 거 아니에요?,병원,10402,q,m,행사_날짜_질문,,,,,,,,,치아미백,10402,1
58781,s,치아미백 이벤트는 이번 주까지만 해요.,병원,10402,a,m,행사_날짜_질문,,,,,,,,,치아미백,10402,2
58782,c,치아교정 할인 이벤트 다음 달에도 진행되는 건가요?,병원,33953,q,m,행사_날짜_질문,,,,,,,,,치아교정,33953,1
